Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HY,AY,HR,AR
2006-02-17,Lyon,Nantes,3,1,H,2,0,H,13.0,7.0,6.0,2.0,1,2,0,0
2006-02-18,Nice,Monaco,2,0,H,1,0,H,16.0,12.0,9.0,7.0,1,5,0,0
2006-02-18,Paris SG,Le Mans,0,1,A,0,1,A,15.0,8.0,10.0,4.0,2,2,0,0
2006-02-18,Rennes,Lens,4,1,H,2,0,H,12.0,5.0,4.0,1.0,1,2,0,0
2006-02-18,Sochaux,Auxerre,1,0,H,1,0,H,6.0,13.0,4.0,4.0,2,1,0,0
2006-02-18,St Etienne,Lille,0,2,A,0,1,A,11.0,5.0,4.0,2.0,2,1,0,0
2006-02-18,Toulouse,Strasbourg,1,2,A,0,1,A,9.0,12.0,3.0,4.0,2,1,0,0
2006-02-18,Troyes,Nancy,0,1,A,0,0,D,7.0,4.0,3.0,3.0,1,2,0,0
2006-02-18,Ajaccio,Bordeaux,0,2,A,0,1,A,8.0,9.0,2.0,5.0,0,0,0,0
2006-02-19,Metz,Marseille,1,0,H,0,0,D,9.0,5.0,3.0,1.0,3,1,0,0
2006-02-25,Auxerre,Toulouse,2,0,H,1,0,H,13.0,5.0,7.0,1.0,0,2,0,0
2006-02-25,Bordeaux,Metz,3,3,D,2,3,A,9.0,6.0,6.0,4.0,1,4,1,0
2006-02-25,Le Mans,St Etienne,0,1,A,0,0,D,10.0,8.0,4.0,5.0,1,2,0,0
2006-02-25,Lyon,Rennes,1,4,A,1,2,A,9.0,7.0,4.0,6.0,1,2,0,0
2006-02-25,Nancy,Sochaux,0,3,A,0,2,A,16.0,5.0,9.0,3.0,0,1,1,0
2006-02-25,Nantes,Paris SG,0,0,D,0,0,D,8.0,10.0,2.0,5.0,1,3,0,1
2006-02-26,Strasbourg,Troyes,2,0,H,1,0,H,13.0,5.0,5.0,3.0,0,2,0,0
2006-02-26,Monaco,Lille,0,1,A,0,0,D,13.0,12.0,3.0,3.0,1,3,0,1
2006-02-26,Marseille,Nice,1,0,H,0,0,D,13.0,5.0,2.0,0.0,1,1,1,0
2006-02-26,Lens,Ajaccio,1,0,H,1,0,H,5.0,3.0,3.0,2.0,2,3,0,0
2006-03-04,Ajaccio,Lyon,1,3,A,0,0,D,5.0,8.0,3.0,4.0,1,3,0,0
2006-03-04,Lille,Le Mans,4,0,H,2,0,H,8.0,8.0,6.0,3.0,1,2,0,0
2006-03-04,Metz,Monaco,2,1,H,0,1,A,8.0,8.0,3.0,2.0,0,1,0,0
2006-03-04,Nice,Lens,0,0,D,0,0,D,13.0,6.0,6.0,2.0,2,4,0,1
2006-03-04,Rennes,Strasbourg,2,1,H,0,0,D,11.0,5.0,6.0,1.0,0,0,0,0
2006-03-04,Toulouse,Nancy,1,1,D,0,0,D,9.0,5.0,6.0,1.0,1,2,0,0
2006-03-05,Paris SG,Marseille,0,0,D,0,0,D,10.0,3.0,3.0,2.0,0,2,0,0
2006-03-05,St Etienne,Nantes,1,0,H,0,0,D,28.0,5.0,12.0,1.0,0,1,0,0
2006-03-05,Troyes,Auxerre,1,1,D,1,0,H,10.0,4.0,6.0,4.0,3,2,0,0
2006-03-07,Metz,Nancy,0,0,D,0,0,D,6.0,6.0,3.0,5.0,1,0,0,0
2006-03-11,Nancy,Paris SG,1,1,D,1,0,H,8.0,6.0,2.0,3.0,2,1,0,0
2006-03-11,Monaco,Sochaux,4,1,H,2,0,H,12.0,9.0,3.0,1.0,1,2,0,0
2006-03-11,Rennes,Ajaccio,3,0,H,0,0,D,19.0,8.0,13.0,1.0,2,4,0,0
2006-03-11,Lens,Troyes,1,0,H,1,0,H,19.0,1.0,10.0,0.0,1,0,0,1
2006-03-11,Bordeaux,Toulouse,2,0,H,0,0,D,11.0,3.0,3.0,0.0,1,1,0,0
2006-03-11,Auxerre,Nice,2,0,H,0,0,D,13.0,4.0,5.0,1.0,1,4,0,0
2006-03-11,Lyon,Metz,4,0,H,3,0,H,15.0,2.0,10.0,2.0,0,0,0,0
2006-03-12,Marseille,St Etienne,2,0,H,2,0,H,18.0,11.0,7.0,4.0,1,1,0,0
2006-03-12,Nantes,Lille,1,1,D,1,0,H,10.0,6.0,4.0,4.0,4,3,0,0
2006-03-12,Strasbourg,Le Mans,1,2,A,1,0,H,6.0,11.0,1.0,6.0,3,4,0,0
2006-03-18,Troyes,Bordeaux,1,1,D,1,1,D,11.0,7.0,7.0,4.0,1,4,0,0
2006-03-18,Toulouse,Lens,1,1,D,1,0,H,14.0,4.0,6.0,3.0,2,0,0,0
2006-03-18,Sochaux,Lyon,0,4,A,0,2,A,6.0,15.0,1.0,9.0,0,2,0,0
2006-03-18,Nice,Nancy,1,0,H,0,0,D,10.0,7.0,5.0,1.0,1,4,0,1
2006-03-18,Le Mans,Nantes,0,0,D,0,0,D,14.0,9.0,5.0,2.0,1,2,0,0
2006-03-18,Ajaccio,Monaco,1,0,H,1,0,H,10.0,12.0,2.0,2.0,2,1,0,0
2006-03-18,Metz,Rennes,0,1,A,0,1,A,13.0,13.0,4.0,4.0,2,3,1,0
2006-03-19,Lille,Marseille,0,0,D,0,0,D,7.0,5.0,3.0,2.0,2,3,0,0
2006-03-19,Paris SG,Auxerre,4,1,H,2,0,H,11.0,7.0,6.0,4.0,2,0,0,0
2006-03-19,St Etienne,Strasbourg,0,2,A,0,0,D,9.0,11.0,6.0,9.0,0,1,0,0
2006-03-25,Rennes,Troyes,2,0,H,1,0,H,11.0,6.0,3.0,1.0,0,0,0,0
2006-03-25,Strasbourg,Lille,2,2,D,1,1,D,11.0,9.0,5.0,4.0,0,2,0,0
2006-03-25,Nancy,Nantes,0,0,D,0,0,D,15.0,8.0,3.0,3.0,1,2,0,0
2006-03-25,Lens,Sochaux,2,1,H,2,0,H,11.0,2.0,4.0,1.0,2,2,0,0
2006-03-25,Lyon,Toulouse,1,1,D,0,1,A,44.0,10.0,12.0,2.0,1,2,0,0
2006-03-25,Auxerre,St Etienne,0,0,D,0,0,D,12.0,10.0,6.0,5.0,0,0,0,0
2006-03-25,Marseille,Le Mans,1,1,D,1,1,D,15.0,9.0,8.0,3.0,2,4,0,0
2006-03-25,Ajaccio,Metz,0,1,A,0,0,D,15.0,9.0,3.0,3.0,0,1,0,0
2006-03-26,Bordeaux,Nice,1,0,H,1,0,H,6.0,7.0,2.0,5.0,3,1,0,0
2006-03-26,Monaco,Paris SG,1,1,D,0,1,A,14.0,6.0,7.0,4.0,2,2,0,0
2006-04-01,Lille,Auxerre,1,1,D,1,1,D,15.0,6.0,5.0,3.0,0,0,0,0
2006-04-01,Metz,Lens,0,1,A,0,1,A,11.0,14.0,3.0,4.0,4,1,0,1
2006-04-01,Nantes,Marseille,1,3,A,0,1,A,10.0,10.0,5.0,7.0,2,3,0,0
2006-04-01,Nice,Strasbourg,3,1,H,0,0,D,11.0,6.0,6.0,3.0,2,3,0,0
2006-04-01,Sochaux,Ajaccio,3,1,H,2,0,H,9.0,8.0,7.0,3.0,1,2,0,0
2006-04-01,St Etienne,Monaco,1,1,D,0,0,D,14.0,9.0,5.0,3.0,2,2,0,0
2006-04-01,Troyes,Lyon,0,1,A,0,0,D,10.0,12.0,4.0,4.0,1,3,0,0
2006-04-02,Le Mans,Nancy,0,0,D,0,0,D,18.0,11.0,8.0,4.0,0,1,0,0
2006-04-02,Paris SG,Bordeaux,3,1,H,3,1,H,12.0,2.0,3.0,2.0,1,3,0,0
2006-04-02,Toulouse,Rennes,0,1,A,0,0,D,9.0,11.0,5.0,8.0,0,2,0,0
2006-04-08,Strasbourg,Nantes,0,1,A,0,1,A,8.0,4.0,4.0,1.0,3,2,0,0
2006-04-08,Nancy,Lille,0,0,D,0,0,D,13.0,12.0,7.0,3.0,1,1,0,0
2006-04-08,Monaco,Marseille,1,0,H,1,0,H,16.0,11.0,6.0,5.0,2,2,0,0
2006-04-08,Lyon,Nice,2,1,H,1,1,D,7.0,5.0,3.0,5.0,2,2,0,0
2006-04-08,Lens,Paris SG,1,1,D,0,0,D,13.0,8.0,6.0,5.0,2,2,0,1
2006-04-08,Ajaccio,Toulouse,1,0,H,0,0,D,16.0,7.0,8.0,3.0,0,0,0,0
2006-04-08,Metz,Troyes,2,4,A,0,1,A,19.0,8.0,7.0,7.0,0,3,0,0
2006-04-08,Bordeaux,St Etienne,0,0,D,0,0,D,13.0,9.0,2.0,3.0,0,0,0,0
2006-04-09,Auxerre,Le Mans,0,0,D,0,0,D,11.0,8.0,4.0,3.0,3,2,0,0
2006-04-09,Rennes,Sochaux,2,1,H,1,1,D,13.0,9.0,5.0,3.0,3,3,0,1
2006-04-14,Toulouse,Metz,2,0,H,2,0,H,9.0,3.0,4.0,1.0,1,1,0,0
2006-04-15,Troyes,Ajaccio,3,0,H,2,0,H,11.0,11.0,4.0,4.0,1,4,0,1
2006-04-15,Le Mans,Monaco,0,0,D,0,0,D,9.0,12.0,6.0,8.0,2,2,0,0
2006-04-15,Lille,Bordeaux,3,2,H,3,1,H,11.0,7.0,7.0,4.0,2,3,0,0
2006-04-15,Marseille,Nancy,6,0,H,2,0,H,14.0,9.0,7.0,1.0,0,1,0,0
2006-04-15,Nantes,Auxerre,3,2,H,1,0,H,16.0,12.0,5.0,3.0,0,0,0,0
2006-04-15,Sochaux,Strasbourg,1,1,D,0,0,D,9.0,9.0,6.0,5.0,0,1,0,0
2006-04-15,St Etienne,Lens,2,0,H,2,0,H,4.0,16.0,2.0,9.0,0,1,0,0
2006-04-16,Nice,Rennes,2,1,H,1,1,D,13.0,7.0,3.0,3.0,0,2,0,0
2006-04-16,Paris SG,Lyon,0,1,A,0,1,A,7.0,13.0,2.0,11.0,4,3,0,0
2006-04-23,Monaco,Lyon,2,1,H,1,0,H,6.0,12.0,4.0,6.0,1,2,0,0
2006-04-23,Sochaux,Bordeaux,0,3,A,0,2,A,10.0,10.0,6.0,6.0,2,1,0,0
2006-04-29,Lens,Lille,4,2,H,3,0,H,8.0,7.0,5.0,2.0,1,2,1,1
2006-04-30,Ajaccio,Nice,0,3,A,0,2,A,11.0,12.0,7.0,9.0,1,2,1,0
2006-04-30,Bordeaux,Le Mans,2,2,D,1,1,D,14.0,7.0,6.0,4.0,3,1,0,0
2006-04-30,Lyon,St Etienne,4,0,H,2,0,H,15.0,6.0,11.0,2.0,0,3,0,0
2006-04-30,Metz,Sochaux,0,1,A,0,0,D,5.0,7.0,2.0,4.0,1,0,0,0
2006-04-30,Monaco,Nantes,1,1,D,0,1,A,9.0,4.0,3.0,1.0,3,2,0,0
2006-04-30,Strasbourg,Nancy,1,3,A,1,3,A,3.0,9.0,3.0,7.0,0,0,0,0
2006-04-30,Troyes,Toulouse,3,1,H,0,1,A,15.0,11.0,7.0,5.0,0,0,0,0
2006-05-03,Auxerre,Marseille,1,2,A,0,1,A,13.0,9.0,4.0,4.0,2,3,0,0
2006-05-03,Rennes,Paris SG,1,1,D,0,0,D,15.0,8.0,7.0,3.0,2,3,0,0
2006-05-06,Le Mans,Lens,0,0,D,0,0,D,5.0,8.0,2.0,2.0,1,0,0,0
2006-05-06,Toulouse,Monaco,3,3,D,1,2,A,12.0,15.0,4.0,5.0,0,1,0,0
2006-05-06,St Etienne,Rennes,0,0,D,0,0,D,11.0,12.0,4.0,5.0,1,2,0,0
2006-05-06,Sochaux,Troyes,1,1,D,1,0,H,8.0,5.0,3.0,1.0,2,2,0,0
2006-05-06,Nancy,Auxerre,1,3,A,0,2,A,11.0,14.0,5.0,7.0,0,2,0,0
2006-05-06,Nice,Metz,2,1,H,0,1,A,10.0,5.0,6.0,2.0,3,1,0,0
2006-05-06,Marseille,Strasbourg,2,2,D,0,0,D,13.0,7.0,6.0,2.0,1,2,0,0
2006-05-06,Lille,Lyon,4,0,H,1,0,H,18.0,11.0,13.0,0.0,1,0,0,0
2006-05-06,Paris SG,Ajaccio,2,4,A,1,1,D,13.0,12.0,4.0,5.0,2,2,0,0
2006-05-13,Troyes,Nice,1,2,A,0,1,A,6.0,10.0,3.0,7.0,0,1,0,0
2006-05-13,Auxerre,Strasbourg,4,0,H,2,0,H,15.0,0.0,6.0,0.0,0,0,0,0
2006-05-13,Bordeaux,Marseille,1,1,D,0,0,D,14.0,19.0,5.0,8.0,2,3,0,1
2006-05-13,Lens,Nantes,3,1,H,2,1,H,18.0,5.0,9.0,1.0,1,4,0,0
2006-05-13,Lyon,Le Mans,8,1,H,5,1,H,14.0,11.0,10.0,5.0,0,1,0,0
2006-05-13,Metz,Paris SG,1,0,H,0,0,D,4.0,7.0,3.0,2.0,1,1,0,0
2006-05-13,Monaco,Nancy,2,2,D,0,1,A,13.0,6.0,5.0,3.0,1,3,0,0
2006-05-13,Rennes,Lille,2,2,D,1,0,H,6.0,14.0,5.0,8.0,1,2,0,0
2006-05-13,Toulouse,Sochaux,1,2,A,1,0,H,8.0,8.0,3.0,2.0,2,0,0,0
2006-05-13,Ajaccio,St Etienne,3,1,H,3,0,H,6.0,2.0,3.0,0.0,2,2,0,1
2006-08-04,Nantes,Lyon,1,3,A,1,1,D,10.0,13.0,4.0,6.0,2,2,0,0
2006-08-05,Auxerre,Valenciennes,1,1,D,0,1,A,14.0,13.0,6.0,5.0,5,4,1,0
2006-08-05,Bordeaux,Toulouse,2,0,H,0,0,D,14.0,3.0,7.0,1.0,1,1,0,0
2006-08-05,Le Mans,Nice,1,0,H,1,0,H,12.0,8.0,4.0,3.0,1,3,0,0
2006-08-05,Lens,Troyes,1,0,H,1,0,H,11.0,5.0,3.0,1.0,5,3,0,0
2006-08-05,Nancy,Monaco,1,0,H,0,0,D,11.0,5.0,3.0,1.0,4,3,0,1
2006-08-05,Paris SG,Lorient,2,3,A,2,1,H,11.0,8.0,8.0,5.0,0,1,0,0
2006-08-05,Rennes,Lille,1,2,A,0,2,A,9.0,20.0,4.0,9.0,2,3,0,0
2006-08-05,St Etienne,Sochaux,1,2,A,1,1,D,4.0,8.0,3.0,6.0,0,1,0,0
2006-08-06,Sedan,Marseille,0,0,D,0,0,D,10.0,10.0,5.0,3.0,1,2,0,0
2006-08-12,Valenciennes,Paris SG,0,0,D,0,0,D,10.0,8.0,4.0,3.0,2,1,0,0
2006-08-12,Troyes,Le Mans,2,2,D,0,2,A,9.0,10.0,2.0,7.0,3,2,0,0
2006-08-12,Sochaux,Auxerre,1,1,D,0,1,A,10.0,9.0,4.0,7.0,0,1,0,0
2006-08-12,Nice,Nantes,1,1,D,0,0,D,8.0,3.0,3.0,1.0,2,1,0,0
2006-08-12,Nancy,Sedan,3,1,H,0,1,A,15.0,10.0,7.0,4.0,1,2,0,1
2006-08-12,Lorient,Bordeaux,0,1,A,0,1,A,12.0,14.0,2.0,6.0,1,5,2,0
2006-08-12,Lyon,Toulouse,1,1,D,0,0,D,16.0,10.0,6.0,5.0,1,5,0,0
2006-08-12,Monaco,St Etienne,1,2,A,0,1,A,11.0,13.0,5.0,6.0,3,2,1,0
2006-08-13,Marseille,Rennes,2,0,H,1,0,H,11.0,13.0,3.0,4.0,2,3,0,0
2006-08-13,Lille,Lens,4,0,H,2,0,H,11.0,3.0,7.0,1.0,2,4,0,1
2006-08-19,Sedan,Sochaux,1,1,D,0,1,A,7.0,5.0,3.0,3.0,1,2,0,0
2006-08-19,St Etienne,Nancy,1,0,H,0,0,D,9.0,6.0,1.0,4.0,3,2,0,1
2006-08-19,Rennes,Monaco,1,1,D,0,1,A,12.0,6.0,5.0,2.0,2,5,0,0
2006-08-19,Paris SG,Lille,1,0,H,0,0,D,19.0,14.0,9.0,6.0,2,2,0,1
2006-08-19,Lens,Lorient,1,1,D,1,0,H,11.0,11.0,4.0,4.0,2,3,0,0
2006-08-19,Le Mans,Valenciennes,3,2,H,1,2,A,15.0,5.0,7.0,2.0,0,1,0,0
2006-08-19,Auxerre,Marseille,0,3,A,0,1,A,6.0,5.0,2.0,2.0,2,2,1,0
2006-08-19,Nantes,Troyes,1,1,D,1,0,H,6.0,8.0,2.0,3.0,1,3,0,0
2006-08-20,Bordeaux,Lyon,1,2,A,1,1,D,8.0,15.0,4.0,3.0,4,3,0,0
2006-08-20,Toulouse,Nice,1,0,H,1,0,H,8.0,8.0,4.0,3.0,3,3,0,0
2006-08-26,Sochaux,Paris SG,3,2,H,2,0,H,15.0,5.0,6.0,3.0,1,4,0,0
2006-08-26,Lille,Bordeaux,3,0,H,2,0,H,8.0,8.0,4.0,2.0,3,2,0,0
2006-08-26,Lorient,Nantes,3,1,H,3,1,H,10.0,8.0,6.0,4.0,0,3,0,1
2006-08-26,Nice,Lyon,1,4,A,1,0,H,5.0,13.0,1.0,5.0,3,2,0,0
2006-08-26,Troyes,Toulouse,1,2,A,0,1,A,11.0,7.0,5.0,2.0,2,3,0,0
2006-08-27,Valenciennes,Rennes,3,1,H,0,1,A,11.0,12.0,10.0,8.0,1,2,0,0
2006-08-27,St Etienne,Lens,3,2,H,2,0,H,13.0,8.0,6.0,4.0,2,3,0,0
2006-08-27,Marseille,Le Mans,2,0,H,0,0,D,8.0,13.0,4.0,5.0,2,2,0,0
2006-08-27,Monaco,Sedan,2,1,H,2,0,H,9.0,9.0,4.0,3.0,4,2,0,0
2006-08-27,Nancy,Auxerre,1,0,H,0,0,D,5.0,4.0,2.0,0.0,3,2,0,0
2006-09-09,Lyon,Troyes,2,0,H,1,0,H,16.0,9.0,7.0,3.0,2,1,0,0
2006-09-09,Nantes,Lille,1,1,D,0,1,A,10.0,9.0,5.0,2.0,2,2,0,0
2006-09-09,Lens,Valenciennes,3,0,H,3,0,H,5.0,8.0,5.0,4.0,3,2,0,0
2006-09-09,Rennes,Sochaux,2,1,H,0,0,D,19.0,9.0,10.0,4.0,1,6,0,0
2006-09-09,Bordeaux,Nice,3,2,H,2,1,H,9.0,7.0,3.0,5.0,1,1,0,0
2006-09-09,Auxerre,Monaco,2,1,H,1,0,H,18.0,7.0,8.0,2.0,2,3,0,0
2006-09-09,Le Mans,Lorient,1,1,D,0,0,D,13.0,9.0,7.0,6.0,2,2,0,0
2006-09-09,Sedan,St Etienne,2,2,D,1,1,D,9.0,10.0,6.0,3.0,2,2,0,0
2006-09-10,Paris SG,Marseille,1,3,A,1,1,D,9.0,13.0,3.0,5.0,2,4,0,0
2006-09-10,Toulouse,Nancy,2,2,D,1,0,H,7.0,9.0,4.0,5.0,1,2,1,0
2006-09-16,Lille,Toulouse,1,3,A,1,3,A,15.0,9.0,7.0,4.0,3,4,0,0
2006-09-16,Lorient,Lyon,1,3,A,0,1,A,10.0,10.0,5.0,5.0,0,0,0,0
2006-09-16,Sedan,Le Mans,1,2,A,0,2,A,8.0,12.0,1.0,4.0,4,3,0,1
2006-09-16,Troyes,Nice,2,0,H,0,0,D,12.0,3.0,9.0,3.0,3,1,0,1
2006-09-16,Valenciennes,Nantes,1,0,H,1,0,H,12.0,4.0,3.0,0.0,1,2,0,0
2006-09-17,Marseille,Bordeaux,2,1,H,0,0,D,10.0,7.0,5.0,2.0,2,2,0,1
2006-09-17,Monaco,Paris SG,1,2,A,1,1,D,8.0,9.0,4.0,5.0,2,2,0,0
2006-09-17,Nancy,Rennes,0,0,D,0,0,D,13.0,7.0,5.0,3.0,2,4,0,1
2006-09-17,Sochaux,Lens,0,3,A,0,1,A,11.0,11.0,5.0,6.0,1,2,0,0
2006-09-17,St Etienne,Auxerre,2,3,A,1,1,D,9.0,9.0,2.0,7.0,3,1,0,0
2006-09-23,Toulouse,Lorient,0,0,D,0,0,D,8.0,6.0,3.0,1.0,0,3,0,0
2006-09-23,Rennes,St Etienne,0,0,D,0,0,D,10.0,5.0,4.0,1.0,2,3,0,0
2006-09-23,Paris SG,Nancy,0,0,D,0,0,D,5.0,7.0,0.0,0.0,3,2,0,0
2006-09-23,Nice,Valenciennes,2,0,H,0,0,D,19.0,6.0,7.0,2.0,0,3,0,1
2006-09-23,Auxerre,Sedan,2,2,D,1,1,D,13.0,8.0,9.0,5.0,2,1,0,0
2006-09-23,Le Mans,Sochaux,2,2,D,1,1,D,15.0,12.0,6.0,3.0,1,2,0,0
2006-09-23,Bordeaux,Troyes,2,1,H,0,1,A,12.0,8.0,5.0,2.0,3,4,0,0
2006-09-23,Lyon,Lille,4,1,H,1,1,D,21.0,10.0,13.0,1.0,2,1,0,0
2006-09-24,Lens,Monaco,1,0,H,1,0,H,6.0,7.0,4.0,3.0,3,3,0,0
2006-09-24,Nantes,Marseille,2,1,H,1,0,H,9.0,10.0,5.0,5.0,2,3,1,0
2006-09-30,Sochaux,Lyon,0,1,A,0,0,D,7.0,7.0,3.0,2.0,1,1,0,0
2006-09-30,Valenciennes,Bordeaux,2,0,H,0,0,D,5.0,7.0,2.0,4.0,3,2,0,0
2006-09-30,Sedan,Rennes,1,0,H,1,0,H,8.0,8.0,3.0,5.0,2,2,0,0
2006-09-30,Monaco,Le Mans,2,1,H,1,1,D,10.0,9.0,6.0,4.0,0,1,0,0
2006-09-30,Lorient,Troyes,0,0,D,0,0,D,9.0,8.0,5.0,3.0,0,1,0,0
2006-09-30,Lille,Nice,1,0,H,0,0,D,14.0,9.0,3.0,2.0,2,1,0,0
2006-10-01,Auxerre,Nantes,1,0,H,1,0,H,7.0,7.0,4.0,4.0,3,4,0,0
2006-10-01,Marseille,Toulouse,3,0,H,2,0,H,15.0,15.0,10.0,8.0,0,2,0,0
2006-10-01,Nancy,Lens,2,1,H,1,0,H,6.0,4.0,3.0,2.0,1,3,0,0
2006-10-01,St Etienne,Paris SG,1,0,H,1,0,H,9.0,8.0,2.0,2.0,2,1,0,0
2006-10-14,Troyes,Lille,1,1,D,1,0,H,8.0,13.0,4.0,8.0,3,4,0,0
2006-10-14,Toulouse,Valenciennes,3,0,H,3,0,H,17.0,6.0,7.0,4.0,3,2,0,0
2006-10-14,Paris SG,Sedan,4,2,H,1,1,D,13.0,5.0,6.0,1.0,2,2,1,0
2006-10-14,Rennes,Auxerre,3,1,H,2,0,H,12.0,8.0,7.0,3.0,3,4,0,0
2006-10-14,Nantes,Sochaux,0,2,A,0,1,A,4.0,7.0,3.0,4.0,1,2,0,0
2006-10-14,Lyon,St Etienne,2,1,H,0,0,D,18.0,4.0,6.0,2.0,1,0,0,1
2006-10-14,Bordeaux,Monaco,1,0,H,0,0,D,14.0,8.0,7.0,5.0,0,2,0,0
2006-10-14,Nice,Lorient,3,0,H,1,0,H,11.0,7.0,4.0,4.0,2,1,0,0
2006-10-15,Le Mans,Nancy,0,0,D,0,0,D,12.0,8.0,7.0,4.0,3,3,0,1
2006-10-15,Lens,Marseille,1,1,D,0,0,D,10.0,9.0,3.0,4.0,2,4,1,0
2006-10-21,St Etienne,Le Mans,2,0,H,1,0,H,11.0,6.0,6.0,3.0,3,3,0,0
2006-10-21,Lille,Lorient,1,0,H,1,0,H,14.0,4.0,3.0,2.0,1,0,0,0
2006-10-21,Monaco,Toulouse,1,3,A,1,1,D,9.0,10.0,3.0,3.0,1,2,1,0
2006-10-21,Nancy,Nantes,1,0,H,0,0,D,7.0,8.0,3.0,3.0,5,2,1,0
2006-10-21,Valenciennes,Troyes,3,1,H,1,1,D,8.0,7.0,4.0,2.0,1,4,1,1
2006-10-21,Sedan,Lens,2,2,D,0,2,A,13.0,10.0,9.0,8.0,2,1,1,0
2006-10-21,Sochaux,Bordeaux,2,1,H,1,0,H,7.0,6.0,5.0,2.0,1,1,0,0
2006-10-21,Rennes,Nice,1,0,H,0,0,D,10.0,8.0,5.0,4.0,1,3,0,1
2006-10-22,Auxerre,Paris SG,0,0,D,0,0,D,5.0,10.0,0.0,2.0,0,2,0,0
2006-10-22,Marseille,Lyon,1,4,A,0,1,A,6.0,14.0,4.0,8.0,2,1,1,0
2006-10-28,Troyes,St Etienne,3,1,H,0,1,A,10.0,3.0,4.0,2.0,3,4,0,1
2006-10-28,Bordeaux,Sedan,3,1,H,1,1,D,15.0,10.0,9.0,4.0,0,1,0,0
2006-10-28,Le Mans,Lille,1,1,D,1,1,D,9.0,11.0,2.0,3.0,2,2,0,0
2006-10-28,Lens,Auxerre,1,0,H,0,0,D,9.0,12.0,4.0,2.0,2,1,0,0
2006-10-28,Lorient,Valenciennes,1,0,H,1,0,H,5.0,5.0,3.0,3.0,1,2,1,1
2006-10-28,Nantes,Monaco,1,0,H,1,0,H,9.0,4.0,5.0,1.0,2,3,0,1
2006-10-28,Paris SG,Rennes,1,0,H,1,0,H,12.0,6.0,6.0,2.0,3,1,1,0
2006-10-28,Toulouse,Sochaux,1,2,A,1,1,D,13.0,6.0,6.0,3.0,2,3,0,0
2006-10-29,Lyon,Nancy,1,0,H,1,0,H,12.0,2.0,1.0,1.0,0,1,0,0
2006-10-29,Nice,Marseille,2,1,H,1,0,H,9.0,9.0,4.0,5.0,3,1,0,0
2006-11-04,Sochaux,Troyes,1,0,H,0,0,D,10.0,7.0,4.0,3.0,4,2,0,1
2006-11-04,Sedan,Nantes,1,1,D,0,1,A,13.0,7.0,5.0,3.0,2,1,0,0
2006-11-04,Rennes,Lyon,1,0,H,1,0,H,6.0,11.0,2.0,8.0,2,1,0,1
2006-11-04,Auxerre,Le Mans,2,3,A,0,1,A,7.0,5.0,5.0,3.0,3,1,1,0
2006-11-04,Marseille,Lorient,0,1,A,0,0,D,9.0,11.0,4.0,6.0,3,1,0,0
2006-11-04,St Etienne,Toulouse,3,0,H,2,0,H,14.0,13.0,5.0,5.0,0,2,0,0
2006-11-04,Monaco,Nice,0,0,D,0,0,D,10.0,11.0,4.0,4.0,1,1,0,0
2006-11-04,Valenciennes,Lille,0,3,A,0,1,A,13.0,13.0,3.0,6.0,1,2,0,0
2006-11-05,Nancy,Bordeaux,2,1,H,1,1,D,8.0,8.0,5.0,5.0,1,3,0,0
2006-11-05,Paris SG,Lens,1,3,A,1,0,H,10.0,5.0,2.0,4.0,0,1,0,0
2006-11-10,Lyon,Valenciennes,2,1,H,0,0,D,12.0,5.0,4.0,1.0,0,4,0,0
2006-11-11,Toulouse,Sedan,3,1,H,1,0,H,8.0,8.0,5.0,5.0,1,1,0,0
2006-11-11,Nice,Sochaux,0,0,D,0,0,D,7.0,7.0,4.0,3.0,0,3,0,0
2006-11-11,Nantes,St Etienne,2,2,D,1,1,D,12.0,10.0,7.0,5.0,0,2,0,0
2006-11-11,Lorient,Nancy,2,0,H,0,0,D,8.0,6.0,3.0,4.0,1,0,0,0
2006-11-11,Bordeaux,Auxerre,0,0,D,0,0,D,10.0,11.0,1.0,3.0,0,2,0,0
2006-11-11,Le Mans,Paris SG,1,1,D,1,1,D,3.0,8.0,2.0,3.0,3,2,0,0
2006-11-11,Lens,Rennes,0,0,D,0,0,D,6.0,6.0,1.0,2.0,0,2,0,0
2006-11-12,Lille,Marseille,1,0,H,1,0,H,9.0,9.0,5.0,3.0,1,1,0,0
2006-11-12,Troyes,Monaco,0,4,A,0,1,A,12.0,10.0,4.0,5.0,2,4,0,1
2006-11-18,St Etienne,Nice,2,1,H,2,1,H,9.0,10.0,5.0,4.0,2,1,0,0
2006-11-18,Sochaux,Lille,0,0,D,0,0,D,11.0,14.0,5.0,6.0,1,2,0,0
2006-11-18,Sedan,Lyon,0,1,A,0,0,D,3.0,16.0,2.0,7.0,1,2,0,0
2006-11-18,Rennes,Le Mans,1,1,D,0,1,A,11.0,8.0,5.0,4.0,1,3,1,0
2006-11-18,Paris SG,Bordeaux,0,2,A,0,1,A,7.0,3.0,2.0,2.0,1,3,0,0
2006-11-18,Monaco,Lorient,2,2,D,1,1,D,11.0,15.0,4.0,7.0,0,0,0,0
2006-11-18,Lens,Nantes,2,0,H,1,0,H,10.0,2.0,4.0,1.0,1,2,0,0
2006-11-18,Nancy,Troyes,1,0,H,0,0,D,14.0,11.0,3.0,8.0,1,2,0,0
